
"Date","Price","Open","High","Low","Change %"
"Jul 26, 2018","1,050.18","1,049.97","1,053.45","1,045.93","0.01%"
"Jul 25, 2018","1,050.11","1,047.80","1,055.17","1,046.98","0.21%"
"Jul 24, 2018","1,047.88","1,047.34","1,050.46","1,043.29","0.05%"
"Jul 23, 2018","1,047.33","1,050.45","1,052.25","1,045.05","-0.35%"
"Jul 20, 2018","1,050.99","1,050.14","1,053.14","1,044.93","0.07%"
"Jul 19, 2018","1,050.24","1,054.15","1,054.92","1,045.99","-0.40%"
"Jul 18, 2018","1,054.46","1,052.89","1,055.77","1,050.80","0.17%"
"Jul 17, 2018","1,052.62","1,059.18","1,061.47","1,048.96","-0.67%"
"Jul 16, 2018","1,059.71","1,063.32","1,065.47","1,058.02","-0.26%"
"Jul 13, 2018","1,062.44","1,068.66","1,069.93","1,061.79","-0.56%"
"Jul 12, 2018","1,068.45","1,063.97","1,069.25","1,063.25","0.41%"
"Jul 11, 2018","1,064.04","1,069.16","1,072.30","1,062.52","-0.48%"
"Jul 10, 2018","1,069.18","1,070.33","1,073.33","1,066.05","-0.11%"
"Jul 09, 2018","1,070.31","1,068.20","1,075.74","1,066.93","0.18%"
"Jul 06, 2018","1,068.35","1,076.23","1,077.59","1,066.89","-0.70%"
"Jul 05, 2018","1,075.84","1,078.10","1,079.26","1,070.02","-0.23%"
"Jul 04, 2018","1,078.33","1,075.10","1,081.33","1,073.89","0.33%"
"Jul 03, 2018","1,074.83","1,067.26","1,079.47","1,064.29","0.73%"
"Jul 02, 2018","1,067.03","1,075.18","1,076.94","1,066.07","-0.49%"
"Jun 29, 2018","1,072.32","1,079.26","1,081.29","1,071.51","-0.61%"
"Jun 28, 2018","1,078.95","1,083.70","1,085.70","1,076.58","-0.44%"
"Jun 27, 2018","1,083.67","1,080.96","1,086.12","1,075.74","0.26%"
"Jun 26, 2018","1,080.90","1,081.08","1,083.17","1,074.57","-0.07%"
"Jun 25, 2018","1,081.68","1,089.22","1,092.80","1,080.85","-0.66%"
"Jun 22, 2018","1,088.86","1,092.47","1,094.05","1,087.42","-0.30%"
"Jun 21, 2018","1,092.13","1,095.85","1,097.90","1,089.64","-0.33%"
"Jun 20, 2018","1,095.78","1,099.85","1,103.34","1,094.80","-0.37%"
"Jun 19, 2018","1,099.85","1,100.01","1,109.67","1,098.87","0.00%"
"Jun 18, 2018","1,099.81","1,102.08","1,107.42","1,099.71","-0.24%"
"Jun 15, 2018","1,102.45","1,126.10","1,127.86","1,098.87","-2.06%"
"Jun 14, 2018","1,125.61","1,102.29","1,126.40","1,099.92","2.12%"
"Jun 13, 2018","1,102.29","1,103.52","1,104.75","1,099.92","-0.10%"
"Jun 12, 2018","1,103.42","1,103.31","1,105.93","1,097.16","0.01%"
"Jun 11, 2018","1,103.31","1,103.71","1,104.83","1,097.07","-0.03%"
"Jun 08, 2018","1,103.62","1,098.94","1,109.26","1,096.62","0.42%"
"Jun 07, 2018","1,099.04","1,101.46","1,102.65","1,096.96","-0.23%"
"Jun 06, 2018","1,101.62","1,106.80","1,108.84","1,099.53","-0.46%"
"Jun 05, 2018","1,106.72","1,104.64","1,112.35","1,103.11","0.20%"
"Jun 04, 2018","1,104.47","1,109.45","1,110.02","1,102.27","-0.41%"
"Jun 01, 2018","1,108.99","1,109.85","1,114.77","1,105.91","-0.09%"
"May 31, 2018","1,109.94","1,115.55","1,119.66","1,109.76","-0.53%"
"May 30, 2018","1,115.90","1,125.22","1,129.76","1,114.55","-0.86%"
"May 29, 2018","1,125.53","1,117.09","1,134.33","1,115.91","0.78%"
"May 28, 2018","1,116.80","1,116.99","1,119.19","1,105.45","-0.02%"
"May 25, 2018","1,117.07","1,113.41","1,121.89","1,111.24","0.33%"
"May 24, 2018","1,113.42","1,105.71","1,114.55","1,104.11","0.66%"
"May 23, 2018","1,106.14","1,096.49","1,110.20","1,095.58","0.90%"
"May 22, 2018","1,096.29","1,096.33","1,099.62","1,093.18","0.00%"
"May 21, 2018","1,096.28","1,098.39","1,098.80","1,091.94","-0.10%"
"May 18, 2018","1,097.43","1,094.58","1,100.24","1,091.32","0.26%"
"May 17, 2018","1,094.62","1,093.61","1,096.09","1,090.28","0.11%"
"May 16, 2018","1,093.39","1,090.54","1,096.32","1,089.85","0.28%"
"May 15, 2018","1,090.32","1,100.51","1,102.17","1,087.49","-0.94%"
"May 14, 2018","1,100.71","1,103.46","1,105.85","1,099.68","-0.27%"
"May 11, 2018","1,103.66","1,109.23","1,111.62","1,103.58","-0.48%"
"May 10, 2018","1,109.02","1,107.93","1,110.83","1,105.01","0.11%"
"May 09, 2018","1,107.78","1,107.79","1,110.63","1,100.84","-0.01%"
"May 08, 2018","1,107.90","1,102.38","1,110.26","1,100.28","0.50%"
"May 07, 2018","1,102.37","1,100.12","1,103.46","1,098.58","0.26%"
"May 04, 2018","1,099.54","1,094.04","1,100.29","1,092.85","0.47%"
"May 03, 2018","1,094.45","1,092.16","1,100.52","1,090.92","0.24%"
"May 02, 2018","1,091.83","1,087.30","1,093.85","1,087.11","0.42%"
"May 01, 2018","1,087.23","1,088.97","1,090.11","1,085.98","-0.16%"
"Apr 30, 2018","1,089.01","1,090.52","1,092.88","1,085.39","-0.14%"
"Apr 27, 2018","1,090.52","1,088.62","1,095.17","1,087.32","0.20%"
"Apr 26, 2018","1,088.30","1,088.19","1,089.63","1,084.66","0.01%"
"Apr 25, 2018","1,088.18","1,087.86","1,089.00","1,082.88","0.04%"
"Apr 24, 2018","1,087.78","1,084.78","1,089.95","1,084.38","0.23%"
"Apr 23, 2018","1,085.27","1,086.92","1,089.14","1,081.97","-0.12%"
"Apr 20, 2018","1,086.53","1,089.98","1,092.53","1,086.32","-0.31%"
"Apr 19, 2018","1,089.90","1,090.56","1,094.39","1,086.60","-0.05%"
"Apr 18, 2018","1,090.49","1,089.21","1,094.32","1,084.64","0.13%"
"Apr 17, 2018","1,089.11","1,087.04","1,090.66","1,081.75","0.17%"
"Apr 16, 2018","1,087.21","1,091.28","1,093.12","1,085.43","-0.36%"
"Apr 13, 2018","1,091.12","1,083.34","1,093.28","1,083.06","0.72%"
"Apr 12, 2018","1,083.31","1,094.38","1,095.01","1,082.14","-1.00%"
"Apr 11, 2018","1,094.27","1,084.16","1,102.72","1,083.11","0.90%"
"Apr 10, 2018","1,084.54","1,085.08","1,087.45","1,081.26","-0.00%"
"Apr 09, 2018","1,084.57","1,085.68","1,087.48","1,080.51","-0.08%"
"Apr 06, 2018","1,085.39","1,083.70","1,088.29","1,080.45","0.15%"
"Apr 05, 2018","1,083.79","1,086.07","1,087.20","1,079.58","-0.20%"
"Apr 04, 2018","1,085.96","1,086.16","1,098.10","1,084.71","-0.02%"
"Apr 03, 2018","1,086.20","1,090.30","1,092.07","1,082.87","-0.38%"
"Apr 02, 2018","1,090.36","1,074.73","1,093.43","1,073.95","1.40%"
"Mar 30, 2018","1,075.27","1,077.10","1,077.89","1,074.31","-0.18%"
"Mar 29, 2018","1,077.24","1,076.90","1,078.89","1,072.77","0.07%"
"Mar 28, 2018","1,076.50","1,084.18","1,085.44","1,073.99","-0.71%"
"Mar 27, 2018","1,084.18","1,087.64","1,088.75","1,081.73","-0.33%"
"Mar 26, 2018","1,087.78","1,091.04","1,092.60","1,085.27","-0.26%"
"Mar 23, 2018","1,090.61","1,080.43","1,093.64","1,079.57","0.96%"
"Mar 22, 2018","1,080.28","1,079.73","1,082.08","1,074.88","0.05%"
"Mar 21, 2018","1,079.73","1,071.14","1,083.18","1,069.36","0.81%"
"Mar 20, 2018","1,071.08","1,067.66","1,071.62","1,064.49","0.32%"
"Mar 19, 2018","1,067.64","1,069.18","1,070.74","1,064.59","-0.15%"
"Mar 16, 2018","1,069.20","1,070.22","1,072.99","1,067.54","-0.05%"
"Mar 15, 2018","1,069.73","1,071.27","1,072.79","1,067.52","-0.16%"
